"DATE","AXIOMA_ID","NAME","PRICE","CURRENCY","TSO","RETURN","COUNTRY"
"2023-10-04","YYX93T8L4","STATE TRD CORP IND",121.1,"INR",60000000,-.04117181,"IN"
"2023-10-04","ZWC95YKV1","TAIWAN SAKURA CORP.",63.9,"TWD",221121000,-.0046729,"TW"
"2023-10-04","P437MX3L2","JASA MARGA",4090,"IDR",7257871200,-.00243902,"ID"
"2023-10-04","DLJ9LQDY3","YIP'S CHEMICAL HLD",1.56,"HKD",568484096,-.02499993,"HK"
"2023-10-04","A1Y6CAGU9","JVCKENWOOD CORPORA",642,"JPY",164000201,-.05169867,"JP"
"2023-10-04","PVM53PNZ0","GEORGE KENT (M)",.48,"MYR",563269065,-.02040814,"MY"
"2023-10-04","PL6AS2KL7","NEW ORIENTAL ED & TECHNOLOGY ADR",58.57,"USD",170262600,.01860869,"US"
"2023-10-04","X4WHG1542","GREAT EASTERN ENER",.035,"GBP",119123900,0,"GB"
"2023-10-04","M4V4HAPF6","ISETAN MITSUKOSHI",1629,"JPY",397006154,-.0456942,"JP"
"2023-10-04","NYH9W3FY3","CONS CONSTRUCT CON",1.5,"INR",398511188,0,"IN"
"2023-10-04","D16MQVY72","PERSOL HOLDINGS CO",235.3,"JPY",2331998610,-.02728396,"JP"
"2023-10-04","RX6QGX4A1","PHINMA CORPORATION",20.1,"PHP",286325265,0,"PH"
"2023-10-04","TFGBWFL87","SHO-BOND HOLDINGS",5697,"JPY",56745180,.001230228,"JP"
"2023-10-04","8F6FHT3J5","TIDEHOLD DEVELOPMENT CO., LTD.",11.6,"TWD",98050000,0,"TW"
"2023-10-04","JZWXM16H7","CHINA AOYUAN GROUP",.229,"HKD",2965571354,.022321431,"HK"
"2023-10-04","FSY59UCD9","SEROJA INVESTMENTS",.079,"SGD",390388110,0,"SG"
"2023-10-04","18US1DPB8","LUK FOOK HLDGS",20.65,"HKD",587107850,.002426553,"HK"
"2023-10-04","SDT7Q6A87","TITANIUM SANDS LTD",.007,"AUD",1771804701,.166666356,"AU"
"2023-10-04","HP1FFC225","ORANGE SKY GOLDEN",.052,"HKD",2799669050,.061224552,"HK"
"2023-10-04","418PVHW54","SIME DARBY BHD",2.19,"MYR",6815597577,-.00905,"MY"
"2023-10-04","LB189NN27","AYALALAND LOGISTIC",1.85,"PHP",6301591987,-.00537597,"PH"
"2023-10-04","UJBTBGG80","INSAS BERHAD",.86,"MYR",825952205,-.00578034,"MY"
"2023-10-04","S6LCGKQP4","EVER GOTESCO RES",.29,"PHP",5000000000,0,"PH"
"2023-10-04","S28VYVYU2","SYMPHONY LIFE BHD",.355,"MYR",716445986,0,"MY"
"2023-10-04","KGM3BD8D7","MUI PROPERTIES BHD",.195,"MYR",764059896,.026315789,"MY"
"2023-10-04","S93XK4A96","SUMISEKI HOLDINGS",500,"JPY",58892853,.043841336,"JP"
"2023-10-04","P16UVZ8V2","UNI-PRESIDENT CHIN",5.32,"HKD",4319334000,-.00560761,"HK"
"2023-10-04","WTNZ76976","PRECIOUS SHIPPING",16.75,"THB",1559291862,0,"TH"
"2023-10-04","BCVV3MRV2","LEE CHI ENT. CO., LTD.",14.95,"TWD",225685000,-.00333333,"TW"
"2023-10-04","GF9R8SN40","HORIZON OIL LTD",.175,"AUD",1618375962,-.02777772,"AU"
"2023-10-04","DW5L78936","WEI CHIH STEEL INDUSTRIAL CO., LTD.",23.05,"TWD",325715000,-.01705757,"TW"
"2023-10-04","7NZ9F6N44","BCB BERHAD",.305,"MYR",412500000,0,"MY"
"2023-10-04","RR5NZBKK9","RELIANCE IND INFRA",942.3001,"INR",15100000,-.01241929,"IN"
"2023-10-04","BJ9NQAQX8","INSPUR DIGITAL ENT",1.79,"HKD",1141920731,.005618091,"HK"
"2023-10-04","WV6337DR4","GEOVISION INC.",45.2,"TWD",89822000,-.01894737,"TW"
"2023-10-04","86CZ5GHX9","ILSHIN SPINNING",8890,"KRW",23280000,-.0220022,"KR"
"2023-10-04","M8X9Z9JY3","USHA MARTIN",337.45,"INR",304741780,-.02892098,"IN"
"2023-10-04","SW14PF589","APEX EQUITY HLDGS",1.1,"MYR",213563324,-.0178567,"MY"
"2023-10-04","4T82G51F9","FORMOSA OILSEED PROCESSING CO., LTD.",53.5,"TWD",229638000,-.00186567,"TW"
"2023-10-04","7VBM1SAL6","DA CIN CONSTRUCTION CO., LTD.",33.5,"TWD",338492000,-.00593472,"TW"
"2023-10-04","ZCWQKUH40","WANT WANT CHINA HO",5.1,"HKD",1.1879E+10,.001964676,"HK"
"2023-10-04","A7YKJPY84","DAEHAN STEEL CO LT",12520,"KRW",24646734,.011308562,"KR"
"2023-10-04","HQGPFJYN9","SOLID GROUP INC",.98,"PHP",1821542000,.010309268,"PH"
"2023-10-04","NGC1DYGX8","WAI KEE HOLDINGS",1.24,"HKD",793124034,0,"HK"
"2023-10-04","YD1SVLVZ2","CAPITAL INDUSTRIAL",.127,"HKD",3984639703,.040983613,"HK"
"2023-10-04","UQ8PU6KU3","CAMMSYS CORP",1424,"KRW",73824118,-.05319149,"KR"
"2023-10-04","D1F54YRQ3","REC LTD",283.1499,"INR",2633224000,-.02964407,"IN"
"2023-10-04","CVW28ZB11","TAISUN ENTERPRISE CO., LTD.",21.7,"TWD",499999000,-.0247191,"TW"
"2023-10-04","LQ3GJ8S13","THAI VEGETABLE OIL",21,"THB",889471248,0,"TH"
"2023-10-04","L1L2T9GH4","NATIONAL UNITED RE",.088,"HKD",3687628409,-.05376339,"HK"
"2023-10-04","549FKU7S9","RFM CORP",3.02,"PHP",3369549358,-.01948036,"PH"
"2023-10-04","STXS15370","JIMOTO HLDGS INC",413,"JPY",21540263,-.04176334,"JP"
"2023-10-04","NZT8MYWX5","CHINA ASIA VALLEY",.139,"HKD",2819102084,0,"HK"
"2023-10-04","FM6DSYPY7","DAEHAN SYNTHETIC",98800,"KRW",1328000,-.01101101,"KR"
"2023-10-04","Y4WL546D7","MALAY BUILDING SOC",.745,"MYR",8222312432,-.02614377,"MY"
"2023-10-04","RFCR4T8Z4","CHAINQUI CONSTRUCTION DEVELOPMENT CO., LTD.",14.95,"TWD",224551000,-.00333333,"TW"
"2023-10-04","XZMXJ9NH0","JSL CONSTRUCTION & DEVELOPMENT CO., LTD.",79.8,"TWD",391607000,-.01359703,"TW"
"2023-10-04","Z799B99A7","ALCOM GROUP BERHAD",.805,"MYR",134330850,0,"MY"
"2023-10-04","WB4G47AP7","CATHAY CHEMICAL WORKS, INC.",35,"TWD",150952000,.00286533,"TW"
"2023-10-04","FY2U9JT43","BFI FIN INDONESIA",1080,"IDR",1.5967E+10,-.01369863,"ID"
"2023-10-04","JPXZVS7U4","MELBANA ENERGY LTD",.069,"AUD",3370204104,.014705687,"AU"
"2023-10-04","94TNUJ6G7","REGIS RESOURCES LT",1.475,"AUD",755338808,.010274177,"AU"
"2023-10-04","AB96UU780","KB FINANCIAL GROUP",54700,"KRW",403511072,-.01084991,"KR"
"2023-10-04","ZCNDL4LT6","YESCO HOLDINGS CO",32900,"KRW",6000000,-.00151745,"KR"
"2023-10-04","2UVGXKJC7","HERO SUPERMARKET",1195,"IDR",4183634000,-.00829876,"ID"
"2023-10-04","ZAPDB2W46","TATA INVESTMENT",3359,"INR",50595296,.063041931,"IN"
"2023-10-04","HT3LXAWL1","KYUNGBANG",8300,"KRW",27415270,-.02122642,"KR"
"2023-10-04","FA7H2QRA8","TIGARAKSA SATRIA",6850,"IDR",918492750,0,"ID"
"2023-10-04","QG3VTFP62","AJR INFRA AND TOLLING LTD",.7,"INR",941830724,0,"IN"
"2023-10-04","PHXJ43VY1","PT ALAM SUTERA REA",180,"IDR",1.9649E+10,-.01098901,"ID"
"2023-10-04","GC6KZVH94","WIJAYA KARYA TBK",432,"IDR",8969951372,-.04424779,"ID"
"2023-10-04","KB15LKLS1","XINJIANG XINXIN MI",.84,"HKD",2209999000,.012048181,"HK"
"2023-10-04","2ZUZXDHX7","G-RESOURCES GP LTD",1.75,"HKD",450814079,0,"HK"
"2023-10-04","BL4HYHZG4","BELLE CORPORATION",1.25,"PHP",9696464297,.008064679,"PH"
"2023-10-04","5UC41DVL9","MEGA 1ST CORP BHD",3.36,"MYR",988352102,.005987874,"MY"
"2023-10-04","4U3L35XJ0","S & F CAPITAL BHD",.115,"MYR",550366576,-.04166666,"MY"
"2023-10-04","D8CK4FFH2","ORIENTAL INTEREST",1.21,"MYR",464575182,0,"MY"
"2023-10-04","65GAZY9V5","GREENERGY HOLDINGS",.395,"PHP",2600778574,0,"PH"
"2023-10-04","1DUA18NW3","TIS INC.",3236,"JPY",244445411,.006218905,"JP"
"2023-10-04","5KYG1S973","DIZON COPPER SILVR",3.05,"PHP",79087487,0,"PH"
"2023-10-04","6B8SGKZW2","CHINA SHANSHUI CEM",.62,"HKD",4353966228,0,"HK"
"2023-10-04","FKDJP2NU3","GTM HOLDINGS CORPORATION",28.15,"TWD",203371000,-.00880282,"TW"
"2023-10-04","3494X74R8","NMDC LTD",145.8,"INR",2930605850,-.01519757,"IN"
"2023-10-04","3KA85DXX4","BANK ISLAM MALAYSI",2.11,"MYR",2266473214,-.00938991,"MY"
"2023-10-04","62BC82MF3","PT BUMI SERPONG DA",1045,"IDR",2.1171E+10,-.02790698,"ID"
"2023-10-04","R3U31D9U2","ISKANDAR WATERFRON",.7,"MYR",921127742,-.02097901,"MY"
"2023-10-04","F6ZBXMSL9","ASTRO CORP.",11.25,"TWD",43372000,-.1,"TW"
"2023-10-04","NJ2LDV9U9","CENTRAL PROTEINAPR",57,"IDR",5.9572E+10,-.03389831,"ID"
"2023-10-04","UDP83HXN9","MENANG CP(M)BHD",.73,"MYR",514949490,-.00680272,"MY"
"2023-10-04","2B7G7KS84","TURIYA BERHAD",.17,"MYR",228728426,0,"MY"
"2023-10-04","G5CP61AT2","ATA CREATIVITY GLOBAL ADR",1.1,"USD",32737000,-.03508769,"US"
"2023-10-04","S9BFY73S0","ASURANSI HARTA",112,"IDR",4900000000,-.07438017,"ID"
"2023-10-04","XHHP25PG9","TEAM YOUNG TECHNOLOGY CO., LTD.",13.1,"TWD",18000000,0,"TW"
"2023-10-04","SWJVX9XB7","ASIAN PAC HOLDINGS",.11,"MYR",1488846915,0,"MY"
"2023-10-04","M8LJM4DY5","TAITA CHEMICAL CO., LTD.",17.15,"TWD",397587000,-.03107345,"TW"
"2023-10-04","BJG3JY968","CEYLON INVESTMENT",50.2,"LKR",100344530,.001996008,"LK"
"2023-10-04","RD6XCS860","FORMOSA SUMCO TECHNOLOGY CORP.",148.5,"TWD",193924000,.003378378,"TW"
"2023-10-04","4M9B3KPW1","KMW INC",12100,"KRW",39820883,-.05836576,"KR"
"2023-10-04","475LC7ZR5","SORIANO(A.)CORP",11.08,"PHP",2500000000,0,"PH"
"2023-10-04","WQNB6XYV6","CITYLAND DEVELOP",.74,"PHP",4976499325,-.01333332,"PH"
"2023-10-04","S1V9QVMW5","SINO HOTELS HLDGS",1.72,"HKD",1142661798,-.01714269,"HK"
"2023-10-04","DJ5TC3CT2","ENCORP BERHAD",.26,"MYR",316684717,-.037037,"MY"
"2023-10-04","VXSWVWAD1","COLLINS CO., LTD.",16.85,"TWD",209111000,-.01173021,"TW"
"2023-10-04","3ZLSMSNW6","ALAM MARITIM RESOU",.03,"MYR",1531828805,-.14285711,"MY"
"2023-10-04","J5HSNRSU0","MANHO ROPE & WIRE",47400,"KRW",4150000,0,"KR"
"2023-10-04","T78HNTZP8","PANASIA INDO RESOURCES TBK PT",120,"IDR",3601462800,0,"ID"
"2023-10-04","RU66R4UF3","ASTUTE METALS NL",.037,"AUD",410519490,0,"AU"
"2023-10-04","WB6S87JW1","DONGYUE GROUP LTD",5.64,"HKD",2253689455,-.00176979,"HK"
"2023-10-04","2DS2LBGY8","HONG HO PRECISION TEXTILE CO., LTD.",37.55,"TWD",137710000,-.00661376,"TW"
"2023-10-04","8VXWC6CN9","PANGRIM CO",2010,"KRW",42314090,-.05633803,"KR"
"2023-10-04","7HGZ6GVG2","EFU GEN INS(EAST F",86.46,"PKR",200000000,0,"PK"
"2023-10-04","2XVZPBT86","OCEANUS GROUP LTD",.01,"SGD",2.5567E+10,.11111137,"SG"
"2023-10-04","PA494HNB8","BOSIDENG INTL HLDG",3.2,"HKD",1.0904E+10,-.01234565,"HK"
"2023-10-04","8MF3CPB44","SEONDO ELECTRIC",3005,"KRW",18000000,0,"KR"
"2023-10-04","J58BDLW28","CHINA HK PHOTO",.125,"HKD",1185318349,0,"HK"
"2023-10-04","FXTD1CWB7","DONGWON INDUSTRY",30150,"KRW",46482665,-.02741935,"KR"
"2023-10-04","SAUJU88A4","BETTER LIFE GROUP CO., LTD.",10.7,"TWD",80265000,0,"TW"
"2023-10-04","AWGY8P8S6","HYUNDAI MOTOR SECU",8160,"KRW",31712562,-.02625298,"KR"
"2023-10-04","3GTGNHG56","KYM HOLDINGS",.445,"MYR",152601753,-.01111109,"MY"
"2023-10-04","PSB63RHB3","ZEE MEDIA CORP",12.9,"INR",625428680,-.03007526,"IN"
"2023-10-04","M2HN8PN97","WMG HLDGS BHD",.095,"MYR",444585469,0,"MY"
"2023-10-04","RZ7KLU1X1","CARNIVAL INDUSTRIAL CORP.",12.45,"TWD",189942000,-.01581028,"TW"
"2023-10-04","3L59J9UR6","REWARD WOOL LNDUSTRY CORP.",23.6,"TWD",110720000,-.00631579,"TW"
"2023-10-04","95JK7JN45","HOCHENG CORP.",18.95,"TWD",302304000,-.01302083,"TW"
"2023-10-04","R5NT15JW0","OHTL PCL",494,"THB",15097800,0,"TH"
"2023-10-04","DLUKQQJP3","CHC RESOURCES CORPORATION",57.7,"TWD",248540000,-.0119863,"TW"
"2023-10-04","BZF8KKBQ3","TUNG HO TEXTILE CO., LTD.",17.7,"TWD",220000000,.008547009,"TW"
"2023-10-04","FMUGA4XP8","SOHO CHINA LIMITED",.88,"HKD",5199524031,-.01123594,"HK"
"2023-10-04","PTS9UHDG2","CRYPTO FLOW TECHNO",.3,"HKD",548408822,0,"HK"
"2023-10-04","GC29RL1N0","HSBC HOLDINGS PLC",60.85,"HKD",1.9555E+10,-.00082102,"HK"
"2023-10-04","KJ34X78T4","H.I.S. CO LTD",1694,"JPY",79860936,-.04509583,"JP"
"2023-10-04","TP7W7Z268","HACHIJUNI BANK",797.2,"JPY",513767950,-.03568405,"JP"
"2023-10-04","29NZ2LHS0","HARIMA B-STEM CORP",2635,"JPY",1924898,-.05555556,"JP"
"2023-10-04","71TN1QWC1","HACHI-BAN CO",3170,"JPY",3068111,-.009375,"JP"
"2023-10-04","8WC5XCSX4","HAGIWARA ELECTRI",3725,"JPY",10065200,-.03994845,"JP"
"2023-10-04","GH99KLDP1","HAKUYOSHA COMPANY",2429,"JPY",3900000,-.03072626,"JP"
"2023-10-04","9WW9D7N86","KAWAMOTO CORP",874,"JPY",6000000,-.02237136,"JP"
"2023-10-04","ZZM2M8LX1","BEMAP INC",434,"JPY",3235000,-.02031603,"JP"
"2023-10-04","2UCCZVTM8","RAY CORP",387,"JPY",14328976,.0078125,"JP"
"2023-10-04","6UD4KL156","FUTURE VENTURE CAP",582,"JPY",8902600,-.02675585,"JP"
"2023-10-04","MW1418Z84","HAMAI INDUSTRIES",966,"JPY",7424000,-.01226994,"JP"
"2023-10-04","PJRCXAN61","HAMAI CO LTD",1410,"JPY",3462400,-.05050505,"JP"
"2023-10-04","WPMM9UHH8","HAMAMATSU PHOTONIC",6180,"JPY",165065948,-.00274326,"JP"
"2023-10-04","G31NC9AA1","ELEMATEC CORP",1730,"JPY",42304946,-.02644907,"JP"
"2023-10-04","AZSLKTHS2","QUICK CO LTD",2006,"JPY",19098576,-.02951137,"JP"
"2023-10-04","KY88VUHP6","TAC CO LTD",200,"JPY",18504000,-.01960784,"JP"
"2023-10-04","KGHQX5W22","THE HANSHIN DIESEL",1566,"JPY",3245028,-.03034056,"JP"
"2023-10-04","MR1UKA1M7","VERTEX CORP",1488,"JPY",30553350,-.01976285,"JP"
"2023-10-04","4XSTNAJG9","HANKYU HANSHIN HLD",4820,"JPY",254281385,-.01792991,"JP"
"2023-10-04","69DVKTS40","H2O RETAILING CO",1717,"JPY",125201396,-.02109464,"JP"
"2023-10-04","Q7WYDW6W8","INUI GLOBAL LOGIST",1199,"JPY",26072960,-.0581304,"JP"
"2023-10-04","9KRJWXNS4","ISAMU PAINT CO",2881,"JPY",2000000,-.0270179,"JP"
"2023-10-04","5KGC43KG1","ISEWAN TERMINAL",730,"JPY",27487054,-.03947368,"JP"
"2023-10-04","776N157D5","ISEKI & CO",1106,"JPY",22984993,-.02555066,"JP"
"2023-10-04","V79LW36J8","ISHIHARA SANGYO",1375,"JPY",40383943,-.03373155,"JP"
"2023-10-04","415BG9JT6","ISHII IRON WORKS",2823,"JPY",3784000,-.05331992,"JP"
"2023-10-04","KPULW6WA9","ISHIGAKI FOODS CO",143,"JPY",14295700,-.00694444,"JP"
"2023-10-04","YRGWG3VJ9","ISHII FOOD CO LTD",285,"JPY",18392000,-.03716216,"JP"
"2023-10-04","QTXLMXZN3","ISHIKAWA SEISAKSHO",1203,"JPY",6385972,-.01795918,"JP"
"2023-10-04","U4D16MA24","IHI CORPORATION",2898,"JPY",154679954,-.0372093,"JP"
"2023-10-04","219B2XWD6","ISHIZUKA GLASS CO",2505,"JPY",4219554,-.02831652,"JP"
"2023-10-04","LZF9LDL84","ISUZU MOTORS",1716.5,"JPY",777442069,-.03377428,"JP"
"2023-10-04","FQMGMUF28","JCR PHARMACEUTICAL",1345.5,"JPY",129686308,-.02816901,"JP"
"2023-10-04","4UN963TW3","ISHIHARA CHEMICAL",1498,"JPY",16308280,0,"JP"
"2023-10-04","PFZAFP934","ITOCHU CORP",5080,"JPY",1584889504,-.04241282,"JP"
"2023-10-04","QSMCC6HR8","ITOCHU ENEX CO LTD",1420,"JPY",116881106,-.02539465,"JP"
"2023-10-04","4958XGSS3","ITOHAM YONEKYU HLD",3915,"JPY",57471011,-.0261194,"JP"
"2023-10-04","8QGDQ3PT6","ITOKI CORPORATION",1401,"JPY",45664437,-.06848404,"JP"
"2023-10-04","DXY4NBCK3","BANK OF IWATE LTD",2508,"JPY",18497786,-.03686636,"JP"
"2023-10-04","1AQDV81P4","ASTENA HOLDINGS CO",470,"JPY",40884504,-.0167364,"JP"
"2023-10-04","LRF3LBAB4","ANEST IWATA CORP",1121,"JPY",41745505,-.0361135,"JP"
"2023-10-04","PJ3GPLDX5","IZUMI CO LTD",3753,"JPY",71665200,-.0234192,"JP"
"2023-10-04","GSB4AU989","IZUTSUYA CO LTD",355,"JPY",11480495,-.04569892,"JP"
"2023-10-04","JCBPYK3T0","IWATSU ELECTRIC CO",762,"JPY",10080344,-.01550388,"JP"
"2023-10-04","77G39A467","IWATANI CORP",6981,"JPY",58561649,-.04461475,"JP"
"2023-10-04","MNTJAJFM8","IYOGIN HOLDINGS IN",1036.5,"JPY",313408831,-.0344667,"JP"
"2023-10-04","ZCT7W64A6","IWATSUKA CONFECTY",5100,"JPY",5995000,0,"JP"
"2023-10-04","XD2HS4XJ2","JSP CORP",1913,"JPY",31413473,-.0343261,"JP"
"2023-10-04","ZY5TM2PB1","JAPAN LIVING SERV",1401,"JPY",1989845,-.00284698,"JP"
"2023-10-04","JMZXGSMF7","JACCS CO LTD",4850,"JPY",35079161,-.03578529,"JP"
"2023-10-04","5DVPW4XS8","JAMCO CORPORATION",1428,"JPY",26864000,-.02325581,"JP"
"2023-10-04","5PDCM6YU0","JANIS LTD",438,"JPY",3833543,0,"JP"
"2023-10-04","3389RNMW1","JALCO HOLDINGS INC",201,"JPY",112604118,-.01470588,"JP"
"2023-10-04","G73PLT5C3","JANOME CORPORATION",698,"JPY",19521444,-.04120879,"JP"
